pair_id,target
15778,False
15779,False
15780,False
15781,False
15782,False
15783,False
15784,False
15785,False
15786,False
15787,False
15788,False
15789,False
15790,False
15791,False
15792,False
15793,False
15794,False
15795,True
15796,False
15797,False
15798,True
15799,False
15800,True
15801,False
15802,False
15803,False
15804,False
15805,False
15806,False
15807,False
15808,False
15809,False
15810,False
15811,False
15812,False
15813,False
15814,False
15815,True
15816,False
15817,False
15818,False
15819,False
15820,False
15821,False
15822,True
15823,False
15824,False
15825,False
15826,False
15827,False
15828,True
15829,True
15830,False
15831,False
15832,False
15833,False
15834,False
15835,False
15836,False
15837,False
15838,False
15839,False
15840,False
15841,False
15842,False
15843,False
15844,False
15845,False
15846,False
15847,False
15848,False
15849,False
15850,False
15851,False
15852,False
15853,False
15854,True
15855,False
15856,False
15857,False
15858,False
15859,False
15860,False
15861,False
15862,False
15863,False
15864,False
15865,False
15866,False
15867,False
15868,False
15869,False
15870,False
15871,False
15872,False
15873,False
15874,False
15875,False
15876,False
15877,False
15878,False
15879,True
15880,False
15881,False
15882,False
15883,False
15884,False
15885,False
15886,False
15887,False
15888,False
15889,False
15890,False
15891,False
15892,False
15893,False
15894,True
15895,False
15896,False
15897,False
15898,False
15899,True
15900,False
15901,False
15902,False
15903,False
15904,False
15905,False
15906,False
15907,False
15908,False
15909,False
15910,False
15911,False
15912,False
15913,False
15914,False
15915,False
15916,False
15917,False
15918,False
15919,False
15920,False
15921,False
15922,False
15923,False
15924,False
15925,False
15926,False
15927,False
15928,False
15929,False
15930,True
15931,False
15932,False
15933,False
15934,False
15935,False
15936,False
15937,False
15938,False
15939,False
15940,False
15941,False
15942,False
15943,True
15944,True
15945,False
15946,False
15947,False
15948,False
15949,False
15950,False
15951,False
15952,False
15953,False
15954,False
15955,False
15956,False
15957,False
15958,False
15959,False
15960,True
15961,False
15962,False
15963,True
15964,False
15965,False
15966,False
15967,False
15968,True
15969,False
15970,False
15971,False
15972,False
15973,False
15974,False
15975,False
15976,False
15977,False
15978,False
15979,False
15980,False
15981,False
15982,False
15983,False
15984,False
15985,False
15986,False
15987,False
15988,True
15989,False
15990,False
15991,False
15992,False
15993,False
15994,False
15995,False
15996,False
15997,False
15998,False
15999,False
16000,False
16001,False
16002,False
16003,True
16004,True
16005,True
16006,True
16007,True
16008,True
16009,True
16010,True
16011,True
16012,True
16013,True
16014,True
16015,True
16016,True
16017,True
16018,True
16019,False
16020,True
16021,False
16022,True
16023,True
16024,True
16025,True
16026,True
16027,False
16028,True
16029,False
16030,False
16031,True
16032,True
16033,False
16034,False
16035,False
16036,True
16037,True
16038,True
16039,True
16040,False
16041,False
16042,False
16043,True
16044,False
16045,True
16046,True
16047,True
16048,True
16049,True
16050,False
16051,True
16052,True
16053,True
16054,True
16055,True
16056,True
16057,True
16058,False
16059,True
16060,True
16061,True
16062,True
16063,True
16064,True
16065,True
16066,True
16067,True
16068,True
16069,True
16070,True
16071,True
16072,True
16073,True
16074,True
16075,True
16076,True
16077,False
16078,True
16079,True
16080,True
16081,True
16082,True
16083,True
16084,False
16085,True
16086,False
16087,True
16088,True
16089,True
16090,True
16091,True
16092,True
16093,True
16094,True
16095,True
16096,True
16097,True
16098,False
16099,True
16100,False
16101,False
16102,True
16103,False
16104,True
16105,True
16106,True
16107,True
16108,True
16109,True
16110,True
16111,True
16112,True
16113,True
16114,True
16115,True
16116,False
16117,True
16118,True
16119,True
16120,True
16121,True
16122,True
16123,True
16124,True
16125,True
16126,True
16127,False
16128,True
16129,True
16130,False
16131,True
16132,True
16133,True
16134,True
16135,False
16136,True
16137,True
16138,True
16139,True
16140,True
16141,True
16142,True
16143,True
16144,True
16145,True
16146,True
16147,True
16148,True
16149,True
16150,True
16151,True
16152,True
16153,True
16154,True
16155,True
16156,True
16157,True
16158,True
16159,True
16160,True
16161,True
16162,True
16163,True
16164,True
16165,True
16166,True
16167,True
16168,True
16169,False
16170,False
16171,True
16172,True
16173,True
16174,True
16175,True
16176,True
16177,True
16178,True
16179,True
16180,True
16181,True
16182,True
16183,True
16184,False
16185,True
16186,True
16187,True
16188,False
16189,True
16190,True
16191,True
16192,True
16193,True
16194,True
16195,True
16196,True
16197,True
16198,True
16199,False
16200,True
16201,True
16202,True
16203,True
16204,True
16205,False
16206,False
16207,False
16208,False
16209,False
16210,False
16211,False
16212,False
16213,False
16214,False
16215,False
16216,False
16217,False
16218,False
16219,False
16220,False
16221,False
16222,False
16223,False
16224,False
16225,False
16226,False
16227,False
16228,False
16229,False
16230,False
16231,False
16232,False
16233,False
16234,False
16235,False
16236,False
16237,False
16238,False
16239,False
16240,False
16241,False
16242,False
16243,False
16244,False
16245,False
16246,False
16247,False
16248,False
16249,False
16250,False
16251,False
16252,False
16253,False
16254,False
16255,False
16256,False
16257,False
16258,False
16259,False
16260,False
16261,False
16262,False
16263,False
16264,False
16265,False
16266,False
16267,False
16268,False
16269,True
16270,False
16271,False
16272,False
16273,False
16274,False
16275,False
16276,False
16277,False
16278,False
16279,False
16280,False
16281,False
16282,False
16283,False
16284,False
16285,False
16286,False
16287,False
16288,False
16289,False
16290,False
16291,True
16292,False
16293,False
16294,True
16295,True
16296,False
16297,True
16298,True
16299,False
16300,True
16301,True
16302,False
16303,True
16304,True
16305,True
16306,False
16307,False
16308,False
16309,True
16310,True
16311,True
16312,True
16313,False
16314,False
16315,True
16316,True
16317,False
16318,True
16319,True
16320,True
16321,True
16322,False
16323,True
16324,True
16325,True
16326,True
16327,True
16328,False
16329,True
16330,True
16331,True
16332,True
16333,True
16334,False
16335,True
16336,True
16337,True
16338,True
16339,True
16340,True
16341,True
16342,True
16343,True
16344,True
16345,True
16346,True
16347,True
16348,True
16349,False
16350,True
16351,True
16352,True
16353,True
16354,True
16355,True
16356,True
16357,True
16358,True
16359,True
16360,True
16361,True
16362,True
16363,True
16364,True
16365,True
16366,True
16367,True
16368,True
16369,False
16370,True
16371,True
16372,False
16373,True
16374,True
16375,True
16376,True
16377,True
16378,True
16379,True
16380,True
16381,True
16382,True
16383,True
16384,False
16385,True
16386,True
16387,True
16388,True
16389,True
16390,True
16391,True
16392,True
16393,True
16394,True
16395,True
16396,True
16397,True
16398,True
16399,True
16400,True
16401,True
16402,True
16403,True
16404,True
16405,True
16406,True
16407,True
16408,True
16409,True
16410,True
16411,True
16412,True
16413,True
16414,True
16415,True
16416,False
16417,True
16418,True
16419,True
16420,True
16421,True
16422,True
16423,True
16424,True
16425,True
16426,True
16427,True
16428,True
16429,True
16430,True
16431,True
16432,True
16433,True
16434,True
16435,True
16436,True
16437,True
16438,True
16439,True
16440,True
16441,True
16442,True
16443,True
16444,True
16445,True
16446,True
16447,True
16448,True
16449,True
16450,True
16451,True
16452,True
16453,True
16454,True
16455,True
16456,True
16457,True
16458,True
16459,True
16460,True
16461,True
16462,True
16463,True
16464,True
16465,True
16466,True
16467,True
16468,True
16469,False
16470,True
16471,True
16472,True
16473,True
16474,True
16475,True
16476,False
16477,False
16478,True
16479,False
16480,False
16481,True
16482,True
16483,True
16484,False
16485,False
16486,False
16487,False
16488,False
16489,False
16490,False
16491,True
16492,True
16493,False
16494,False
16495,False
16496,False
16497,False
16498,False
16499,False
16500,False
16501,False
16502,False
16503,False
16504,True
16505,True
16506,False
16507,False
16508,False
16509,False
16510,True
16511,True
16512,False
16513,False
16514,False
16515,True
16516,False
16517,False
16518,False
16519,True
16520,False
16521,False
16522,False
16523,False
16524,True
16525,False
16526,True
16527,False
16528,False
16529,False
16530,False
16531,False
16532,False
16533,False
16534,False
16535,False
16536,False
16537,True
16538,False
16539,False
16540,False
16541,False
16542,False
16543,False
16544,False
16545,False
16546,True
16547,True
16548,False
16549,False
16550,False
16551,False
16552,False
16553,False
16554,True
16555,True
16556,False
16557,False
16558,False
16559,False
16560,False
16561,False
16562,True
16563,False
16564,False
16565,True
16566,False
16567,False
16568,False
16569,True
16570,False
16571,False
16572,True
16573,True
16574,False
16575,False
16576,False
16577,False
16578,False
16579,False
16580,False
16581,False
16582,False
16583,False
16584,False
16585,False
16586,False
16587,False
16588,True
16589,False
16590,False
16591,False
16592,False
16593,False
16594,False
16595,False
16596,False
16597,False
16598,False
16599,False
16600,False
16601,False
16602,False
16603,False
16604,False
16605,False
16606,False
16607,False
16608,False
16609,False
16610,False
16611,False
16612,False
16613,False
16614,False
16615,False
16616,False
16617,False
16618,False
16619,False
16620,False
16621,False
16622,False
16623,False
16624,False
16625,False
16626,False
16627,False
16628,False
16629,False
16630,False
16631,False
16632,False
16633,False
16634,False
16635,False
16636,False
16637,False
16638,False
16639,False
16640,False
16641,False
16642,False
16643,False
16644,False
16645,False
16646,False
16647,False
16648,False
16649,False
16650,False
16651,False
16652,False
16653,False
16654,False
16655,False
16656,False
16657,False
16658,False
16659,False
16660,False
16661,False
16662,False
16663,False
16664,False
16665,False
16666,True
16667,False
16668,False
16669,False
16670,False
16671,False
16672,False
16673,False
16674,False
16675,False
16676,False
16677,False
16678,False
16679,False
16680,False
16681,False
16682,True
16683,False
16684,False
16685,False
16686,False
16687,True
16688,False
16689,False
16690,False
16691,False
16692,False
16693,False
16694,False
16695,False
16696,True
16697,False
16698,False
16699,False
16700,True
16701,False
16702,False
16703,False
16704,True
16705,False
16706,False
16707,False
16708,True
16709,False
16710,False
16711,True
16712,True
16713,False
16714,True
16715,False
16716,False
16717,False
16718,False
16719,False
16720,False
16721,False
16722,False
16723,False
16724,False
16725,False
16726,False
16727,False
16728,False
16729,True
16730,False
16731,False
16732,False
16733,False
16734,False
16735,True
16736,True
16737,False
16738,False
16739,False
16740,False
16741,False
16742,False
16743,False
16744,False
16745,False
16746,True
16747,False
16748,False
16749,False
16750,True
16751,True
16752,False
16753,False
16754,False
16755,False
16756,False
16757,False
16758,False
16759,False
16760,False
16761,False
16762,False
16763,False
16764,False
16765,False
16766,False
16767,False
16768,False
16769,False
16770,False
16771,True
16772,True
16773,True
16774,False
16775,False
16776,True
16777,False
16778,True
16779,True
16780,True
16781,True
16782,True
16783,True
16784,False
16785,True
16786,True
16787,False
16788,True
16789,True
16790,True
16791,True
16792,True
16793,True
16794,False
16795,True
16796,True
16797,True
16798,True
16799,True
16800,True
16801,True
16802,False
16803,False
16804,True
16805,True
16806,True
16807,False
16808,True
16809,True
16810,True
16811,True
16812,True
16813,False
16814,True
16815,True
16816,True
16817,True
16818,False
16819,False
16820,True
16821,True
16822,True
16823,False
16824,True
16825,True
16826,False
16827,True
16828,True
16829,True
16830,True
16831,False
16832,False
16833,False
16834,False
16835,False
16836,False
16837,False
16838,False
16839,False
16840,False
16841,True
16842,False
16843,False
16844,False
16845,False
16846,False
16847,False
16848,True
16849,False
16850,False
16851,False
16852,False
16853,False
16854,False
16855,False
16856,False
16857,False
16858,False
16859,False
16860,False
16861,False
16862,False
16863,False
16864,False
16865,False
16866,True
16867,False
16868,False
16869,False
16870,False
16871,True
16872,True
16873,False
16874,False
16875,True
16876,False
16877,False
16878,True
16879,False
16880,False
16881,False
16882,False
16883,False
16884,False
16885,False
16886,True
16887,False
16888,False
16889,False
16890,False
16891,False
16892,False
16893,False
16894,False
16895,True
16896,False
16897,False
16898,False
16899,True
16900,False
16901,False
16902,True
16903,False
16904,False
16905,False
16906,False
16907,False
16908,False
16909,False
16910,False
16911,False
16912,False
16913,False
16914,False
16915,False
16916,False
16917,False
16918,False
16919,False
16920,False
16921,False
16922,False
16923,False
16924,False
16925,False
16926,False
16927,True
16928,True
16929,False
16930,True
16931,True
16932,True
16933,False
16934,True
16935,True
16936,True
16937,True
16938,True
16939,True
16940,True
16941,True
16942,True
16943,True
16944,True
16945,True
16946,True
16947,True
16948,True
16949,True
16950,True
16951,True
16952,True
16953,True
16954,True
16955,True
16956,True
16957,True
16958,True
16959,True
16960,True
16961,True
16962,True
16963,True
16964,True
16965,True
16966,True
16967,True
16968,True
16969,False
16970,True
16971,True
16972,True
16973,True
16974,False
16975,False
16976,True
16977,False
16978,True
16979,True
16980,True
16981,True
16982,True
16983,True
16984,True
16985,True
16986,True
16987,True
16988,True
16989,True
16990,True
16991,True
16992,True
16993,True
16994,False
16995,True
16996,True
16997,True
16998,True
16999,True
17000,True
17001,True
17002,True
17003,True
17004,True
17005,True
17006,True
17007,True
17008,True
17009,True
17010,True
17011,True
17012,False
17013,True
17014,True
17015,True
17016,True
17017,True
17018,True
17019,True
17020,True
17021,True
17022,True
17023,True
17024,True
17025,True
17026,False
17027,True
17028,False
17029,False
17030,True
17031,False
17032,True
17033,True
17034,True
17035,True
17036,True
17037,False
17038,True
17039,True
17040,False
17041,True
17042,True
17043,True
17044,False
17045,True
17046,False
17047,False
17048,False
17049,False
17050,True
17051,True
17052,True
17053,False
17054,False
17055,True
17056,True
17057,True
17058,False
17059,True
17060,True
17061,True
17062,False
17063,True
17064,True
17065,False
17066,True
17067,True
17068,False
17069,True
17070,True
17071,False
17072,True
17073,False
17074,True
17075,False
17076,False
17077,True
17078,True
17079,True
17080,True
17081,True
17082,False
17083,True
17084,False
17085,True
17086,True
17087,False
17088,True
17089,False
17090,False
17091,True
17092,False
17093,False
17094,True
17095,True
17096,True
17097,False
17098,True
17099,True
17100,False
17101,True
17102,True
17103,False
17104,True
17105,True
17106,True
17107,True
17108,True
17109,False
17110,True
17111,False
17112,True
17113,True
17114,False
17115,True
17116,True
17117,False
17118,True
17119,False
17120,True
17121,True
17122,True
17123,True
17124,True
17125,False
17126,True
17127,True
17128,True
17129,False
17130,True
17131,True
17132,True
17133,True
17134,False
17135,False
17136,False
17137,True
17138,False
17139,False
17140,False
17141,False
17142,True
17143,False
17144,True
17145,True
17146,True
17147,False
17148,False
17149,True
17150,False
17151,False
17152,True
17153,True
17154,False
17155,False
17156,False
17157,False
17158,True
17159,False
17160,False
17161,True
17162,False
17163,False
17164,True
17165,True
17166,True
17167,True
17168,False
17169,True
17170,False
17171,True
17172,False
17173,False
17174,True
17175,False
17176,False
17177,True
17178,True
17179,True
17180,False
17181,False
17182,False
17183,False
17184,False
17185,False
17186,False
17187,False
17188,True
17189,True
17190,False
17191,False
17192,False
17193,False
17194,True
17195,True
17196,True
17197,False
17198,False
17199,True
17200,False
17201,False
17202,False
17203,True
17204,False
17205,False
17206,True
17207,True
17208,True
17209,True
17210,False
17211,False
17212,False
17213,True
17214,True
17215,False
17216,False
17217,False
17218,True
17219,False
17220,False
17221,True
17222,True
17223,True
17224,False
17225,False
17226,False
17227,False
17228,True
17229,True
17230,False
17231,False
17232,False
17233,False
17234,False
17235,True
17236,False
17237,True
17238,True
17239,False
17240,False
17241,False
17242,False
17243,False
17244,False
17245,True
17246,False
17247,False
17248,False
17249,False
17250,False
17251,False
17252,False
17253,False
17254,False
17255,False
17256,False
17257,False
17258,True
17259,False
17260,False
17261,False
17262,False
17263,False
17264,False
17265,False
17266,False
17267,False
17268,True
17269,False
17270,False
17271,True
17272,False
17273,False
17274,False
17275,True
17276,False
17277,False
17278,False
17279,False
17280,False
17281,False
17282,False
17283,False
17284,True
17285,False
17286,False
17287,False
17288,True
17289,False
17290,False
17291,False
17292,False
17293,False
17294,True
17295,False
17296,False
17297,True
17298,False
17299,True
17300,False
17301,False
17302,False
17303,True
17304,False
17305,False
17306,False
17307,True
17308,False
17309,False
17310,True
17311,False
17312,False
17313,False
17314,False
17315,True
17316,False
17317,True
17318,False
17319,False
17320,False
17321,False
17322,False
17323,False
17324,False
17325,False
17326,False
17327,False
17328,False
17329,False
17330,False
17331,False
17332,False
17333,False
17334,True
17335,True
17336,True
17337,False
17338,True
17339,True
17340,True
17341,True
17342,True
17343,True
17344,True
17345,True
17346,True
17347,True
17348,True
17349,True
17350,True
17351,True
17352,True
17353,True
17354,True
17355,True
17356,True
17357,True
17358,True
17359,True
17360,True
17361,True
17362,True
17363,True
17364,True
17365,True
17366,True
17367,True
17368,True
17369,False
17370,True
17371,False
17372,True
17373,True
17374,True
17375,True
17376,True
17377,True
17378,True
17379,True
17380,True
17381,True
17382,True
17383,True
17384,True
17385,True
17386,True
17387,True
17388,True
17389,True
17390,True
17391,True
17392,True
17393,False
17394,True
17395,True
17396,True
17397,True
17398,True
17399,True
17400,True
17401,True
17402,True
17403,True
17404,True
17405,True
17406,False
17407,False
17408,False
17409,True
17410,False
17411,False
17412,False
17413,False
17414,False
17415,False
17416,False
17417,False
17418,False
17419,False
17420,False
17421,False
17422,False
17423,False
17424,False
17425,False
17426,False
17427,True
17428,False
17429,False
17430,False
17431,False
17432,False
17433,True
17434,False
17435,False
17436,False
17437,False
17438,False
17439,True
17440,False
17441,True
17442,False
17443,False
17444,False
17445,False
17446,False
17447,False
17448,True
17449,False
17450,False
17451,False
17452,False
17453,False
17454,False
17455,False
17456,False
17457,False
17458,False
17459,False
17460,False
17461,True
17462,False
17463,False
17464,False
17465,False
17466,False
17467,False
17468,False
17469,False
17470,False
17471,True
17472,False
17473,False
17474,True
17475,False
17476,False
17477,False
17478,False
17479,False
17480,False
17481,False
17482,False
17483,False
17484,False
17485,False
17486,False
17487,False
17488,False
17489,True
17490,True
17491,False
17492,False
17493,False
17494,False
17495,False
17496,False
17497,False
17498,False
17499,False
17500,False
17501,False
17502,False
17503,False
17504,False
17505,False
17506,False
17507,False
17508,False
17509,True
17510,False
17511,False
17512,True
17513,True
17514,False
17515,False
17516,False
17517,False
17518,False
17519,False
17520,False
17521,False
17522,False
17523,False
17524,False
17525,True
17526,False
17527,False
17528,True
17529,True
17530,False
17531,True
17532,True
17533,False
17534,True
17535,False
17536,False
17537,False
17538,True
17539,True
17540,True
17541,False
17542,False
17543,True
17544,False
17545,False
17546,False
17547,False
17548,False
17549,False
17550,False
17551,False
17552,False
17553,True
17554,False
17555,False
17556,True
17557,False
17558,True
17559,True
17560,False
17561,False
17562,True
17563,False
17564,True
17565,False
17566,True
17567,False
17568,False
17569,False
17570,False
17571,False
17572,False
17573,False
17574,False
17575,False
17576,False
17577,False
17578,False
17579,False
17580,True
17581,False
17582,False
17583,False
17584,False
17585,False
17586,False
17587,False
17588,False
17589,False
17590,True
17591,False
17592,False
17593,False
17594,False
17595,True
17596,False
17597,False
17598,True
17599,True
17600,False
17601,True
17602,False
17603,False
17604,False
17605,False
17606,False
17607,False
17608,False
17609,False
17610,False
17611,False
17612,False
17613,False
17614,False
17615,False
17616,False
17617,False
17618,False
17619,False
17620,False
17621,False
17622,False
17623,False
17624,False
17625,False
17626,False
17627,False
17628,False
17629,False
17630,False
17631,False
17632,False
17633,False
17634,False
17635,False
17636,False
17637,False
17638,False
17639,False
17640,False
17641,False
17642,False
17643,False
17644,False
17645,False
17646,False
17647,False
17648,False
17649,False
17650,False
17651,False
17652,False
17653,False
17654,False
17655,False
17656,False
17657,False
17658,False
17659,False
17660,True
17661,False
17662,False
17663,False
17664,False
17665,False
17666,False
17667,False
17668,False
17669,False
17670,False
17671,False
17672,False
17673,False
17674,False
17675,False
17676,False
17677,False
17678,False
17679,False
17680,False
17681,False
17682,False
17683,False
17684,False
17685,False
17686,False
17687,False
17688,False
17689,False
17690,False
17691,False
17692,False
17693,False
17694,False
17695,False
17696,True
17697,True
17698,True
17699,True
17700,True
17701,True
17702,True
17703,True
17704,True
17705,True
17706,True
17707,True
17708,True
17709,True
17710,True
17711,True
17712,True
17713,False
17714,True
17715,True
17716,True
17717,True
17718,False
17719,False
17720,True
17721,True
17722,True
17723,True
17724,True
17725,True
17726,True
17727,True
17728,True
17729,True
17730,True
17731,True
17732,True
17733,True
17734,True
17735,True
17736,True
17737,True
17738,True
17739,True
17740,True
17741,True
17742,True
17743,True
17744,True
17745,True
17746,True
17747,True
17748,True
17749,True
17750,True
17751,True
17752,True
17753,True
17754,True
17755,True
17756,True
17757,True
17758,True
17759,True
17760,True
17761,True
17762,True
17763,True
17764,True
17765,False
17766,True
17767,True
17768,True
17769,True
17770,True
17771,False
17772,True
17773,True
17774,True
17775,True
17776,True
17777,True
17778,True
17779,True
17780,False
17781,True
17782,True
17783,True
17784,True
17785,False
17786,True
17787,True
17788,True
17789,True
17790,True
17791,True
17792,False
17793,True
17794,False
17795,False
17796,False
17797,True
17798,False
17799,False
17800,False
17801,False
17802,False
17803,False
17804,True
17805,True
17806,False
17807,True
17808,False
17809,False
17810,False
17811,False
17812,False
17813,False
17814,False
17815,True
17816,False
17817,False
17818,False
17819,False
17820,False
17821,True
17822,True
17823,True
17824,False
17825,False
17826,False
17827,False
17828,False
17829,False
17830,False
17831,False
17832,False
17833,False
17834,False
17835,False
17836,False
17837,True
17838,True
17839,False
17840,False
17841,True
17842,True
17843,False
17844,False
17845,False
17846,False
17847,False
17848,False
17849,False
17850,False
17851,False
17852,False
17853,False
17854,False
17855,False
17856,False
17857,False
17858,True
17859,False
17860,True
17861,False
17862,False
17863,False
17864,False
17865,True
17866,False
17867,False
17868,False
17869,False
17870,False
17871,False
17872,False
17873,False
17874,False
17875,False
17876,False
17877,True
17878,False
17879,False
17880,False
17881,False
17882,False
17883,True
17884,False
17885,False
17886,False
17887,False
17888,False
17889,False
17890,False
17891,False
17892,False
17893,False
17894,False
17895,False
17896,True
17897,False
17898,False
17899,False
17900,False
17901,False
17902,False
17903,False
17904,False
17905,False
17906,False
17907,False
17908,False
17909,False
17910,False
17911,False
17912,False
17913,True
17914,False
17915,False
17916,False
17917,False
17918,False
17919,False
17920,False
17921,False
17922,False
17923,False
17924,False
17925,True
17926,False
17927,False
17928,False
17929,False
17930,True
17931,False
17932,True
17933,False
17934,False
17935,False
17936,False
17937,False
17938,False
17939,False
17940,False
17941,False
17942,False
17943,False
17944,False
17945,False
17946,False
17947,False
17948,False
17949,False
17950,False
17951,False
17952,False
17953,False
17954,False
17955,False
17956,True
17957,False
17958,False
17959,False
17960,False
17961,False
17962,True
17963,False
17964,False
17965,False
17966,False
17967,False
17968,False
17969,False
17970,False
17971,False
17972,False
17973,False
17974,False
17975,False
17976,False
17977,True
17978,False
17979,False
17980,False
17981,False
17982,False
17983,False
17984,False
17985,False
17986,False
17987,False
17988,False
17989,True
17990,True
17991,False
17992,False
17993,False
17994,False
17995,False
17996,True
17997,False
17998,True
17999,False
18000,False
18001,False
18002,False
18003,True
18004,True
18005,True
18006,True
18007,True
18008,True
18009,False
18010,False
18011,True
18012,True
18013,True
18014,True
18015,False
18016,False
18017,False
18018,False
18019,False
18020,True
18021,True
18022,False
18023,True
18024,True
18025,False
18026,True
18027,True
18028,True
18029,True
18030,True
18031,True
18032,True
18033,True
18034,True
18035,True
18036,True
18037,True
18038,True
18039,True
18040,True
18041,False
18042,True
18043,False
18044,False
18045,False
18046,True
18047,True
18048,False
18049,False
18050,False
18051,False
18052,False
18053,False
18054,False
18055,True
18056,False
18057,True
18058,True
18059,False
18060,True
18061,False
18062,False
18063,False
18064,True
18065,True
18066,True
18067,False
18068,False
18069,False
18070,True
18071,True
18072,True
18073,False
18074,False
18075,True
18076,True
18077,True
18078,False
18079,True
18080,False
18081,False
18082,True
18083,True
18084,False
18085,False
18086,False
18087,True
18088,True
18089,True
18090,False
18091,True
18092,True
18093,False
18094,False
18095,True
18096,True
18097,True
18098,True
18099,False
18100,True
18101,True
18102,False
18103,True
18104,True
18105,True
18106,True
18107,True
18108,True
18109,True
18110,True
18111,True
18112,True
18113,True
18114,True
18115,True
18116,True
18117,True
18118,True
18119,True
18120,True
18121,True
18122,True
18123,True
18124,True
18125,True
18126,True
18127,False
18128,True
18129,True
18130,True
18131,True
18132,True
18133,False
18134,True
18135,True
18136,True
18137,True
18138,True
18139,True
18140,True
18141,True
18142,True
18143,True
18144,True
18145,True
18146,True
18147,True
18148,True
18149,False
18150,True
18151,True
18152,True
18153,True
18154,True
18155,True
18156,False
18157,True
18158,True
18159,True
18160,True
18161,True
18162,True
18163,False
18164,False
18165,True
18166,True
18167,True
18168,True
18169,True
18170,True
18171,True
18172,True
18173,True
18174,True
18175,True
18176,True
18177,False
18178,True
18179,True
18180,False
18181,True
18182,True
18183,True
18184,True
18185,True
18186,True
18187,True
18188,True
18189,True
18190,True
18191,True
18192,True
18193,True
18194,True
18195,True
18196,True
18197,False
18198,True
18199,False
18200,True
18201,False
18202,False
18203,False
18204,False
18205,False
18206,False
18207,False
18208,True
18209,True
18210,False
18211,True
18212,False
18213,False
18214,False
18215,False
18216,False
18217,False
18218,False
18219,False
18220,False
18221,False
18222,False
18223,False
18224,False
18225,True
18226,False
18227,False
18228,False
18229,False
18230,False
18231,True
18232,False
18233,False
18234,False
18235,True
18236,False
18237,False
18238,True
18239,False
18240,True
18241,False
18242,False
18243,True
18244,False
18245,False
18246,False
18247,False
18248,False
18249,False
18250,False
18251,True
18252,False
18253,False
18254,False
18255,False
18256,False
18257,False
18258,False
18259,False
18260,False
18261,True
18262,True
18263,False
18264,False
18265,False
18266,True
18267,False
18268,False
18269,True
18270,False
18271,True
18272,False
18273,False
18274,False
18275,True
18276,False
18277,False
18278,False
18279,True
18280,False
18281,False
18282,False
18283,True
18284,False
18285,False
18286,True
18287,True
18288,False
18289,True
18290,True
18291,True
18292,True
18293,True
18294,True
18295,True
18296,True
18297,True
18298,True
18299,False
18300,True
18301,True
18302,True
18303,True
18304,True
18305,True
18306,True
18307,True
18308,True
18309,True
18310,True
18311,True
18312,True
18313,True
18314,True
18315,True
18316,True
18317,True
18318,True
18319,True
18320,True
18321,True
18322,True
18323,True
18324,True
18325,True
18326,True
18327,True
18328,True
18329,True
18330,True
18331,True
18332,True
18333,True
18334,True
18335,True
18336,True
18337,True
18338,True
18339,True
18340,False
18341,True
18342,True
18343,True
18344,True
18345,True
18346,True
18347,True
18348,True
18349,True
18350,True
18351,True
18352,True
18353,True
18354,True
18355,True
18356,True
18357,True
18358,True
18359,True
18360,True
18361,False
18362,True
18363,True
18364,True
18365,True
18366,True
18367,True
18368,True
18369,True
18370,True
18371,False
18372,True
18373,False
18374,True
18375,True
18376,True
18377,True
18378,True
18379,True
18380,True
18381,True
18382,True
18383,True
18384,True
18385,False
18386,True
18387,False
18388,True
18389,False
18390,False
18391,False
18392,False
18393,True
18394,False
18395,False
18396,False
18397,True
18398,True
18399,True
18400,True
18401,True
18402,False
18403,False
18404,False
18405,True
18406,False
18407,False
18408,True
18409,False
18410,True
18411,True
18412,False
18413,False
18414,True
18415,False
18416,True
18417,True
18418,True
18419,True
18420,True
18421,True
18422,False
18423,False
18424,True
18425,False
18426,True
18427,False
18428,True
18429,False
18430,True
18431,False
18432,False
18433,True
18434,True
18435,False
18436,False
18437,True
18438,False
18439,False
18440,False
18441,True
18442,False
18443,True
18444,False
18445,False
18446,True
18447,True
18448,False
18449,True
18450,False
18451,False
18452,True
18453,True
18454,False
18455,True
18456,False
18457,False
18458,False
18459,False
18460,True
18461,False
18462,True
18463,False
18464,False
18465,False
18466,False
18467,False
18468,False
18469,False
18470,False
18471,False
18472,True
18473,True
18474,True
18475,False
18476,True
18477,False
18478,True
18479,False
18480,False
18481,False
18482,True
18483,False
18484,False
18485,False
18486,False
18487,False
18488,False
18489,False
18490,False
18491,True
18492,False
18493,False
18494,False
18495,False
18496,False
18497,False
18498,True
18499,False
18500,False
18501,True
18502,False
18503,False
18504,False
18505,True
18506,True
18507,False
18508,True
18509,False
18510,False
18511,False
18512,False
18513,False
18514,False
18515,False
18516,True
18517,False
18518,False
18519,False
18520,False
18521,False
18522,False
18523,False
18524,False
18525,False
18526,False
18527,False
18528,False
18529,False
18530,False
18531,False
18532,False
18533,False
18534,False
18535,False
18536,False
18537,False
18538,False
18539,False
18540,False
18541,False
18542,False
18543,False
18544,False
18545,False
18546,False
18547,False
18548,True
18549,True
18550,False
18551,False
18552,False
18553,False
18554,True
18555,True
18556,True
18557,False
18558,False
18559,True
18560,False
18561,True
18562,False
18563,False
18564,True
18565,True
18566,True
18567,True
18568,False
18569,False
18570,False
18571,False
18572,False
18573,False
18574,False
18575,True
